artist_name,song_title,spotify_id,spotify_song,spotify_artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
The 2 Live Crew,Me So Horny,3EgvmOhP3NQUHY7d6PDOUg,Me So Horny,2 LIVE CREW,0.00472,0.941,276467.0,0.727,0.000811,0.0,0.177,-11.592,1.0,0.228,128.746,4.0,0.623
50 Cent,Outta Control,6dWNtdXVsT4t5oqN4rpN2U,Outta Control,50 Cent,0.308,0.688,201827.0,0.733,0.0,9.0,0.159,-4.365,1.0,0.156,96.036,4.0,0.483
50 Cent,I Get It In,2GGXna7FXpFGhFfeuCijZ0,I Get It In,50 Cent,0.0832,0.688,200107.0,0.772,1.2e-05,1.0,0.304,-8.165,1.0,0.223,94.947,4.0,0.572
50 Cent Featuring Justin Timberlake & Timbaland,Ayo Technology,36Hwcla06Q5BCr59CL0sBp,Ayo Technology,50 Cent,0.0828,0.63,247947.0,0.782,0.0,8.0,0.034,-5.44,0.0,0.132,140.144,4.0,0.418
50 Cent,Just A Lil Bit,4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,50 Cent,0.0322,0.489,237707.0,0.692,0.00608,1.0,0.315,-6.672,1.0,0.41,96.946,4.0,0.527
50 Cent Featuring Olivia,Candy Shop,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,50 Cent,0.0253,0.614,209107.0,0.574,3.2e-05,11.0,0.38,-7.961,1.0,0.466,125.173,5.0,0.755
50 Cent,I Get Money,1FKFCvi0i46qEJLZSEBH8p,I Get Money,50 Cent,0.159,0.525,223720.0,0.933,0.000241,9.0,0.311,-4.673,1.0,0.356,122.631,5.0,0.457
Lil Uzi Vert,XO TOUR Llif3,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,0.00264,0.732,182707.0,0.75,0.0,11.0,0.109,-6.366,0.0,0.231,155.096,4.0,0.401
Shoes,Too Late,7xVTuxWSVQmG1gRlFq61Xl,Too Late,Shoes Turned Up,0.254,0.681,67750.0,0.505,0.0275,9.0,0.0833,-14.031,0.0,0.415,150.027,4.0,0.307
Cheat Codes Featuring Demi Lovato,No Promises,5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),Cheat Codes,0.0572,0.739,222787.0,0.619,0.0,10.0,0.105,-6.669,1.0,0.162,112.961,4.0,0.58
Chris Brown,Privacy,5kyd6oKvKmj6mWCaAaHoN4,Privacy,Chris Brown,0.153,0.741,220964.0,0.58,0.0,0.0,0.109,-7.741,1.0,0.378,97.092,4.0,0.428
Drake,Gyalchester,6UjfByV1lDLW0SOVQA4NAi,Gyalchester,Drake,0.0317,0.877,189230.0,0.391,0.000502,1.0,0.0945,-8.196,1.0,0.063,131.018,4.0,0.122
Sly & The Family Stone,Smilin',5XTiyBLVLjqhAGRcJBUC5F,(You Caught Me) Smilin' - Single Version,Sly & The Family Stone,0.363,0.783,174493.0,0.55,0.00275,7.0,0.0403,-11.318,1.0,0.0465,97.735,4.0,0.593
Sly & The Family Stone,Runnin' Away,0yMhprf2FVbT9Aew8DPbkm,Runnin' Away - Single Version,Sly & The Family Stone,0.655,0.857,177800.0,0.645,0.0297,3.0,0.11,-11.397,0.0,0.0574,103.847,4.0,0.961
Around The Way,Really Into You,6ZvTqBPdKw6ynie8oiDT7I,Really into You,Around The Way,0.0272,0.621,309773.0,0.696,0.0108,1.0,0.0619,-9.832,1.0,0.151,191.818,4.0,0.621
Kodak Black Featuring Future,Conscience,16dXg2YuFOxwDC3cTf5jde,Conscience (feat. Future),Kodak Black,0.047,0.666,219754.0,0.693,0.0,1.0,0.115,-3.638,1.0,0.199,159.972,4.0,0.132
Kodak Black,Patty Cake,0bXFIF7iL17TYLyx8JHziM,Patty Cake,Kodak Black,0.0252,0.806,198110.0,0.77,0.0,1.0,0.0645,-6.464,0.0,0.19,152.094,4.0,0.406
Neil Diamond,Sunday Sun,4WZvrKAY4g6XB5EE4ajnta,Sunday Sun,Neil Diamond,0.305,0.555,168693.0,0.442,0.0,2.0,0.127,-13.296,1.0,0.0306,123.911,4.0,0.793
Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,3WW314P0zbUkOfgMWPX1rG,Lunchtime Lover,Brett Domino,0.477,0.704,181406.0,0.623,0.0,4.0,0.131,-7.963,1.0,0.0917,82.048,4.0,0.477
Kanye West Featuring T-Pain,Good Life,14blxrgE0VWAgv5aF2wWmx,Good Life,Kanye West,0.00305,0.439,207000.0,0.808,0.0,1.0,0.439,-6.881,1.0,0.346,82.962,4.0,0.487
Kanye West,Can't Tell Me Nothing,2MIBAmYwiuGoKUlpq9B9sZ,Can't Tell Me Nothing,Kanye West,0.0122,0.596,271600.0,0.62,0.0,5.0,0.82,-6.133,0.0,0.039,80.029,4.0,0.102
Kanye West Featuring Dwele,Flashing Lights,31I3Rt1bPa2LrE74DdNizO,Flashing Lights,Kanye West,0.0381,0.639,237507.0,0.628,0.0,6.0,0.386,-7.578,0.0,0.0399,90.482,4.0,0.43
Kanye West,Stronger,4fzsfWzRhPawzqhX8Qt9F3,Stronger,Kanye West,0.00564,0.617,311867.0,0.717,0.0,10.0,0.408,-7.858,0.0,0.153,103.992,4.0,0.49
Kanye West Featuring Chris Martin,Homecoming,2ovQ5MCx91XVjgVWEPfvks,Homecoming,Kanye West,0.337,0.667,203493.0,0.747,0.0,1.0,0.115,-7.059,1.0,0.189,86.917,4.0,0.918
Paul McCartney,My Brave Face,5ZI6c6IMIZ5jIQY08dggXi,My Brave Face - Remastered 2017,Paul McCartney,0.272,0.738,200693.0,0.534,1.25e-05,4.0,0.116,-8.545,1.0,0.0288,123.33,4.0,0.664
Paul McCartney,Figure Of Eight,4o89rVjs2NpDQbhQmURsRs,Figure Of Eight - Remastered 2017,Paul McCartney,0.158,0.723,207200.0,0.595,0.000476,4.0,0.117,-9.159,1.0,0.0301,114.106,4.0,0.564
Paul McCartney,This One,3ANon3v45h2kHUxTiy6MBQ,This One - Remastered 2017,Paul McCartney,0.0923,0.663,252013.0,0.612,0.0,9.0,0.162,-9.488,1.0,0.0287,106.08,4.0,0.437
The Nite-Liters,K-Jee,,,,,,,,,,,,,,,,
Wale Featuring Tiara Thomas Or Rihanna,Bad,5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,Wale,0.307,0.807,238827.0,0.702,0.0,6.0,0.111,-6.594,0.0,0.0748,114.038,4.0,0.447
"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,60APt5N2NRaKWf5xzJdzyC,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,0.34,0.784,229160.0,0.728,0.0,0.0,0.222,-4.549,0.0,0.0539,110.165,4.0,0.713
Darrow Fletcher,The Pain Gets A Little Deeper,7bGa65QG0vCdqaBBztUnYD,The Pain Gets a Little Deeper,Darrow Fletcher,0.358,0.724,144760.0,0.568,0.0,4.0,0.223,-8.578,0.0,0.0839,139.097,4.0,0.928
Rodney Atkins,It's America,6QbcLktLNe7eYqh8TjZeCd,It’s America,Rodney Atkins,0.0374,0.595,213787.0,0.715,0.0,4.0,0.374,-13.863,1.0,0.0384,134.498,4.0,0.722
Afrojack Featuring Eva Simons,Take Over Control,4iD3msRl5hJUBEtrQwnR4k,Take Over Control (feat. Eva Simons),Afrojack,0.121,0.735,220520.0,0.699,2.82e-05,0.0,0.0809,-4.435,0.0,0.084,129.944,4.0,0.603
JAY-Z,Anything,1xixUOjgdqMOPZxursTms3,Anything,JAY-Z,0.0621,0.803,286333.0,0.749,0.0033,10.0,0.0694,-5.953,1.0,0.219,81.502,4.0,0.901
Jay-Z Featuring Chrisette Michele,Lost One,206QiQ5OnKTZE3cnuMYu3H,Lost One,JAY-Z,0.248,0.806,224227.0,0.686,0.0,8.0,0.0613,-2.754,0.0,0.154,84.011,4.0,0.632
JAY-Z,Show Me What You Got,1SlPhbS52PbNqqVCqGU12I,Show Me What You Got,JAY-Z,0.0261,0.431,223120.0,0.957,0.0,10.0,0.261,-0.982,0.0,0.26,105.468,4.0,0.419
JAY-Z,Kingdom Come,03LlYPDjtLO3rBd1WaJ9aD,Kingdom Come,JAY-Z,0.0461,0.453,263520.0,0.941,0.0,8.0,0.0961,-3.393,0.0,0.329,173.699,4.0,0.677
Akon,Don't Matter,7I6DceMT3utDOHjcYCbrr4,Don't Matter,Akon,0.244,0.798,293053.0,0.443,0.0,2.0,0.326,-6.062,1.0,0.0403,125.232,4.0,0.354
Maroon 5,Animals,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,0.000185,0.279,231013.0,0.742,0.0,4.0,0.593,-6.46,0.0,0.0898,189.868,4.0,0.328
Maroon 5,Maps,4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,0.0205,0.742,189960.0,0.713,0.0,1.0,0.059,-5.522,0.0,0.0303,120.032,4.0,0.879
Maroon 5,It Was Always You,2PLo8T3kGE9URFvBy3tUdt,It Was Always You,Maroon 5,0.082,0.613,239920.0,0.765,1.25e-06,11.0,0.092,-6.582,1.0,0.0441,103.951,4.0,0.299
Drake Featuring Lil Wayne,The Motto,4Kz4RdRCceaA9VgTqBhBfa,The Motto,Drake,0.000107,0.766,181573.0,0.442,6.12e-05,1.0,0.111,-8.558,1.0,0.356,201.8,4.0,0.39
Drake Featuring Birdman,We'll Be Fine,7udsBKuqnJ5csWTAkR0vEI,We'll Be Fine,Drake,0.00171,0.386,247947.0,0.488,0.0,1.0,0.64,-7.303,0.0,0.422,193.397,4.0,0.217
Faith No More,Easy,4Y3WqmBWmG23thvU9xEhMv,Easy,Faith No More,0.339,0.506,186960.0,0.554,0.000355,10.0,0.112,-6.743,0.0,0.0339,124.724,4.0,0.375
Rappin' 4-Tay,Playaz Club,4ZYM6R5nOZywxACY90Bsla,Playaz Club,Rappin' 4-Tay,0.0103,0.868,266333.0,0.372,0.00455,4.0,0.076,-12.704,0.0,0.177,99.965,4.0,0.666
Roy Orbison,Running Scared,6sbj89WozjblBMa5u41orw,Running Scared,Roy Orbison,0.778,0.572,132040.0,0.392,0.000435,9.0,0.15,-10.555,1.0,0.0325,128.255,3.0,0.381
Heaven 17,Let Me Go,2VpWQNy9Ywa6rIPX4l54A2,Let Me Go,Heaven 17,0.0483,0.718,262507.0,0.783,0.00124,10.0,0.387,-7.189,0.0,0.0408,106.671,4.0,0.504
The Beach Boys,Friends,0vKTQKH82qOthIyP4L9Tk9,Friends - Remastered 2001,The Beach Boys,0.31,0.544,153027.0,0.362,6.2e-05,2.0,0.11,-9.885,1.0,0.0276,125.737,3.0,0.642
Tavares,Bad Times,4wzZkoEwIRmcbY47WptrkV,Bad Times,Tavares,0.0698,0.68,436507.0,0.559,0.000195,7.0,0.113,-13.518,1.0,0.0457,93.844,4.0,0.802
Shakira,Me Enamore,4qknM1pQz53QOyfDVTjcM9,Me Enamoré,Shakira,0.193,0.74,226893.0,0.879,8.25e-05,9.0,0.0928,-2.251,0.0,0.105,103.71,4.0,0.948
The Chainsmokers,The One,0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,0.238,0.76,177573.0,0.303,8.09e-06,2.0,0.294,-11.362,1.0,0.0284,99.991,4.0,0.15
The Chainsmokers,Honest,6KjbNLbRjuoa8rEq5yNA6H,Honest,The Chainsmokers,0.0121,0.673,208000.0,0.514,8.5e-05,0.0,0.385,-10.772,0.0,0.0465,100.035,4.0,0.312
Steve Holy,Love Don't Run,1dXUWskP4zy7Inqpfy5hf6,Love Don't Run,Steve Holy,0.475,0.512,219267.0,0.532,0.0,0.0,0.0993,-3.28,1.0,0.0301,147.473,4.0,0.256
Al Green,Belle,7gCp8Ze97mZJpNPC6DmfQv,Belle,Al Green,0.371,0.55,289427.0,0.427,1.89e-06,5.0,0.266,-14.106,1.0,0.0503,148.009,4.0,0.612
Chad & Jeremy,A Summer Song,5xM7bDmr2KUynKX6OfZufi,A Summer Song,Chad & Jeremy,0.729,0.587,160413.0,0.414,0.000123,9.0,0.106,-12.68,1.0,0.0296,124.016,4.0,0.497
Chad & Jeremy,Willow Weep For Me,2jWmwKhTJIvruGqRq7BJLZ,Willow Weep For Me,Chad & Jeremy,0.829,0.413,155000.0,0.304,0.0,5.0,0.2,-16.244,1.0,0.0331,115.774,4.0,0.424
Chad & Jeremy,Yesterday's Gone,0xZwWBcPoSm088g7Pa3gAD,Yesterdays Gone,Chad & Jeremy,0.53,0.436,151587.0,0.605,9.01e-06,2.0,0.278,-12.814,1.0,0.0355,179.859,4.0,0.883
French Montana Featuring Swae Lee,Unforgettable,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,0.0293,0.726,233902.0,0.769,0.0101,6.0,0.104,-5.043,1.0,0.123,97.985,4.0,0.733
U2,I Will Follow,0T702y9ndzZTnPq1bqiAM2,I Will Follow - Remastered 2008,U2,0.000347,0.36,217387.0,0.909,3.28e-05,8.0,0.282,-6.827,1.0,0.0663,155.293,4.0,0.647
Chris Stapleton,Broken Halos,06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,Chris Stapleton,0.134,0.613,180907.0,0.564,1.65e-06,8.0,0.0585,-7.085,1.0,0.0251,78.388,4.0,0.538
Lil Yachty Featuring Migos,Peek A Boo,1iTWoKAdilGEmit6xhQZje,Peek A Boo,Lil Yachty,0.06,0.957,247613.0,0.593,0.0,1.0,0.0908,-6.982,1.0,0.301,127.027,4.0,0.284
Walter Jackson,Speak Her Name,6uW1WepoIJD03mTPSIGHgu,Speak Her Name,Walter Jackson,0.584,0.458,162387.0,0.44,0.0,5.0,0.0505,-11.026,0.0,0.0532,144.56,4.0,0.653
Gucci Mane Featuring Drake,Both,5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Gucci Mane,0.119,0.85,190312.0,0.405,0.000118,7.0,0.0707,-7.509,0.0,0.225,139.976,4.0,0.344
Playboi Carti,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,0.0114,0.791,181812.0,0.582,0.0,11.0,0.35,-7.323,0.0,0.286,162.991,4.0,0.443
Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*,59J5nzL1KniFHnU120dQzt,wokeuplikethis*,Playboi Carti,0.0138,0.785,235535.0,0.62,0.0,8.0,0.15,-6.667,1.0,0.254,78.477,4.0,0.478
Brad Paisley,Today,1IO13V09b01gLSbmZJZ9dM,Today,Brad Paisley,0.539,0.347,229338.0,0.632,0.00226,2.0,0.121,-6.998,1.0,0.0381,74.257,3.0,0.285
Kendrick Lamar,Pride.,6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,Kendrick Lamar,0.0786,0.665,275253.0,0.535,1.68e-05,4.0,0.154,-7.056,0.0,0.0572,138.842,4.0,0.37
Kendrick Lamar,God.,5p3NP9mQblDsVJLdfNZJ3I,GOD.,Kendrick Lamar,0.0347,0.706,248827.0,0.557,0.0,0.0,0.276,-5.8,1.0,0.0813,132.98,4.0,0.205
Kendrick Lamar,Fear.,23luOrEVHMfoX0AhfbQuS6,FEAR.,Kendrick Lamar,0.604,0.588,460573.0,0.479,7.2e-06,1.0,0.527,-7.039,1.0,0.281,150.414,4.0,0.434
Kendrick Lamar,Duckworth.,0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,Kendrick Lamar,0.0536,0.552,248613.0,0.731,0.0,7.0,0.258,-6.873,1.0,0.615,174.516,4.0,0.632
Kendrick Lamar,Element.,1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,Kendrick Lamar,0.204,0.748,208733.0,0.705,0.0,4.0,0.246,-4.547,0.0,0.485,189.891,4.0,0.483
Kendrick Lamar Featuring Rihanna,Loyalty.,6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,0.0265,0.658,227360.0,0.535,0.0,9.0,0.2,-8.983,0.0,0.0573,110.684,4.0,0.419
Kendrick Lamar Featuring Zacari,Love.,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,0.264,0.8,213400.0,0.585,0.0,10.0,0.153,-7.343,1.0,0.0924,126.058,4.0,0.779
Kendrick Lamar,Yah.,4BHSjbYylfOH5WAGusDyni,YAH.,Kendrick Lamar,0.576,0.67,160293.0,0.7,5.34e-06,1.0,0.226,-7.893,1.0,0.196,69.986,4.0,0.648
Kendrick Lamar,Lust.,06FCvd7rrRcF3DdvWH5Isp,LUST.,Kendrick Lamar,0.193,0.678,307880.0,0.562,0.0,3.0,0.104,-9.197,0.0,0.508,94.241,4.0,0.566
Kendrick Lamar,Blood.,1n4jwRVXdkK2U34nBDUKKT,BLOOD.,Kendrick Lamar,0.142,0.357,118067.0,0.238,0.0859,8.0,0.55,-16.78,0.0,0.265,156.907,4.0,0.494
Kendrick Lamar,DNA.,6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,0.00454,0.638,185947.0,0.523,0.0,1.0,0.0842,-6.664,1.0,0.357,139.913,4.0,0.422
Kendrick Lamar,Feel.,2LTlO3NuNVN70lp2ZbVswF,FEEL.,Kendrick Lamar,0.137,0.746,214827.0,0.798,0.0,0.0,0.139,-8.382,1.0,0.349,109.968,4.0,0.553
Lady Gaga,The Cure,34oB5r0lcN3fYWCs2uA1k5,The Cure,Lady Gaga,0.0792,0.697,211364.0,0.506,0.0,8.0,0.0893,-4.863,1.0,0.0325,100.002,4.0,0.516
Bee Gees,You Win Again,5mwzpzRue1SBWwrbbhXfbf,You Win Again,Bee Gees,0.0874,0.547,241400.0,0.831,8.34e-06,11.0,0.222,-11.298,0.0,0.0319,168.581,4.0,0.909
Shawn Mendes,Mercy,0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,0.125,0.555,208733.0,0.662,0.0,11.0,0.111,-4.952,0.0,0.0827,148.128,4.0,0.356
Shawn Mendes,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,0.106,0.444,187973.0,0.819,0.0,10.0,0.107,-4.078,0.0,0.341,82.695,4.0,0.747
Freddie Scott,Am I Grooving You,299l2wkME9A3Ofbu3BW9xY,Am I Grooving You,Freddie Scott,0.509,0.613,191493.0,0.537,0.0,9.0,0.399,-11.102,1.0,0.0289,98.317,4.0,0.618
The Strangeloves,I Want Candy,7JoPxqrnT3eq02AnflBSiN,I Want Candy,The Strangeloves,0.0273,0.669,177507.0,0.848,0.0869,8.0,0.0881,-10.072,0.0,0.03,102.048,4.0,0.661
Freddie Scott,Cry To Me,1EXKgXQNrETEGqRjcFRbPZ,Cry to Me,Freddie Scott,0.759,0.461,198440.0,0.225,5.99e-05,4.0,0.412,-13.103,1.0,0.0426,71.698,3.0,0.356
Andy Gibb,I Just Want To Be Your Everything,5EdlwzcgIAYs2HGvOnczPN,I Just Want To Be Your Everything,Andy Gibb,0.167,0.651,225667.0,0.648,1.7e-05,9.0,0.192,-7.44,1.0,0.0346,97.017,4.0,0.868
Andy Gibb,(Love Is) Thicker Than Water,5WdF8jm3hBNi1t9qlqdjsE,(Love Is) Thicker Than Water,Andy Gibb,0.137,0.582,255960.0,0.462,4.98e-05,6.0,0.0755,-9.882,0.0,0.0254,96.361,4.0,0.528
Kenny Chesney,Bar At The End Of The World,2flWhcGYxQHhb1EeeU2dOL,Bar at the End of the World,Kenny Chesney,0.00541,0.529,207307.0,0.8,0.0,2.0,0.104,-3.726,1.0,0.031,100.035,4.0,0.687
Kenny Chesney Featuring P!nk,Setting The World On Fire,7AclP0W2jy6yrbvBiC4prQ,Setting the World On Fire (with P!nk),Kenny Chesney,0.0171,0.61,217467.0,0.822,1.88e-06,0.0,0.093,-4.422,1.0,0.0355,93.993,4.0,0.437
Kenny Chesney,Noise,0XN2BcoaKE4Z2hnq1ZeDY1,Noise,Kenny Chesney,0.0095,0.58,203760.0,0.799,0.0,0.0,0.0925,-4.146,1.0,0.028,109.965,4.0,0.583
Kenny Chesney,All The Pretty Girls,66pxmg3Jhjm09tHoWR1wVR,All the Pretty Girls,Kenny Chesney,0.00916,0.612,212893.0,0.848,0.0,6.0,0.366,-3.736,1.0,0.0368,120.996,4.0,0.719
Toni Braxton,"Love Shoulda Brought You Home (From ""Boomerang"")",4IsnUEgEcb7epezwgWCBJn,Love Shoulda Brought You Home,Toni Braxton,0.0549,0.556,298227.0,0.798,4.48e-06,2.0,0.37,-6.531,1.0,0.0367,175.651,4.0,0.591
Hailee Steinfeld,Most Girls,10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Steinfeld,0.0478,0.756,204400.0,0.572,0.0,9.0,0.0853,-7.019,1.0,0.0763,102.986,4.0,0.417
Kygo & Ellie Goulding,First Time,2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,0.197,0.633,193511.0,0.592,0.0,0.0,0.099,-7.245,0.0,0.112,90.066,4.0,0.679
Craig David,Fill Me In,0UzsDmdpw0Q14KU4hieQss,Fill Me In,Craig David,0.373,0.683,257200.0,0.748,0.00881,8.0,0.06,-6.981,1.0,0.0366,132.486,4.0,0.828
Craig David,7 Days,0gPQTLaqHDgdupKEok7J2x,7 Days,Craig David,0.23,0.659,235133.0,0.812,0.0,4.0,0.0951,-7.499,0.0,0.0487,83.013,4.0,0.888
Craig David,Walking Away,3R7fjB38qajI6JR69y5k4e,Walking Away,Craig David,0.196,0.596,204867.0,0.686,0.0,9.0,0.121,-6.371,0.0,0.0345,172.835,4.0,0.815
Michael Penn,This & That,0hiMfefSLhzCs2tujQG28n,This & That,Michael Penn,0.00708,0.713,211400.0,0.555,0.00219,0.0,0.0495,-11.779,1.0,0.0524,112.343,4.0,0.944
Michael Penn,No Myth,4SZozsPsG0vJ2Ti8BGxKsR,No Myth,Michael Penn,0.054,0.633,250813.0,0.795,8.83e-05,0.0,0.34,-7.617,1.0,0.0319,103.504,4.0,0.833
The Impressions,I Can't Stay Away From You,7LDJyykhZ6K3V7ryhl1lhY,I Can't Stay Away From You - Single Version,The Impressions,0.53,0.648,166467.0,0.253,0.0,1.0,0.0773,-11.456,1.0,0.0296,81.034,3.0,0.503
The Impressions,You Must Believe Me,3UVwuwDtDu7ebH119q7y4a,You Must Believe Me,The Impressions,0.829,0.761,151293.0,0.538,0.0,4.0,0.235,-9.269,1.0,0.0455,114.007,4.0,0.96
The Impressions,Woman's Got Soul,3CABiRWxL4z7btvaKIMGLd,Woman's Got Soul,The Impressions,0.776,0.696,147467.0,0.467,0.0,8.0,0.121,-9.084,1.0,0.0841,117.85,4.0,0.708
The Impressions,It's All Right,1PkoLMoX7j5ZVC0bnKhUY8,It's All Right,The Impressions,0.544,0.701,173360.0,0.414,0.0,1.0,0.251,-12.339,1.0,0.168,108.644,4.0,0.731
Sean Kingston Featuring Elan & Juelz Santana,There's Nothin,5w86HjXc60QjhMUAFAeLTf,There's Nothin (feat. The DEY & Juelz Santana) - new album version,Sean Kingston,0.202,0.703,225653.0,0.782,0.0,5.0,0.476,-4.16,1.0,0.141,91.029,4.0,0.862
Paul Young,Love Of The Common People,6cARFkZxx2JR3JlvDzeLZc,Love of the Common People,Paul Young,0.0883,0.744,220733.0,0.609,0.0,9.0,0.0599,-11.202,1.0,0.0758,90.723,4.0,0.893
Paul Young,Come Back And Stay,1r3YUTAwY0Y7tyV9Xcgps8,Come Back and Stay - 2008 Re-Master Version,Paul Young,0.116,0.624,264853.0,0.803,1.15e-05,6.0,0.293,-7.985,0.0,0.0729,130.834,4.0,0.8
Kid Ink Featuring Meek Mill & Wale,Bad Ass,7fyXwRFTlBroXfsN5ybIPX,Bad Ass (feat. Meek Mill & Wale),Kid Ink,0.16,0.642,298360.0,0.909,0.0,8.0,0.0651,-2.546,1.0,0.112,140.021,4.0,0.938
A$AP Ferg,Work,7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,0.0246,0.841,283693.0,0.733,0.0,1.0,0.174,-5.077,1.0,0.142,130.009,4.0,0.284
Kid Ink Featuring Chris Brown,Show Me,4q6dqyGM25sKFU8nYAGRe4,Show Me (feat. Chris Brown),Kid Ink,0.0354,0.711,217800.0,0.508,0.0,7.0,0.141,-7.299,1.0,0.0494,98.098,4.0,0.665
Beyonce,Partition,5hgnY0mVcVetszbb85qeDg,Partition,Beyoncé,0.0296,0.412,319467.0,0.441,0.0726,11.0,0.306,-11.523,0.0,0.291,185.571,4.0,0.174
Seal,Crazy,6Vz7vzOpCwKeSQlfViibuY,Crazy,Seal,0.208,0.633,356520.0,0.858,0.0112,11.0,0.0655,-7.42,0.0,0.0473,102.561,4.0,0.724
Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,3bwCMbwDZVtvJDnUTQIdCX,Beat It (feat. Chris Brown & Wiz Khalifa),Sean Kingston,0.00487,0.477,253453.0,0.637,0.0,1.0,0.284,-5.386,1.0,0.109,198.12,4.0,0.555
A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson,Everyday,2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,0.00996,0.394,260987.0,0.661,0.0,4.0,0.343,-8.684,1.0,0.192,149.818,4.0,0.335
Rupee,Tempted To Touch,7khLgMuA7m4SA6aaDv1QSv,Tempted To Touch,Rupee,0.061,0.819,207547.0,0.825,0.0,2.0,0.0904,-7.012,0.0,0.0549,105.988,4.0,0.939
Edward Bear,Last Song,7cbYx1iSCstX5W0YkKDK0c,Last Song,Edward Bear,0.403,0.554,195120.0,0.62,0.0,6.0,0.128,-8.13,1.0,0.0456,128.854,4.0,0.791
The Kinks,Set Me Free,6KeQfvgHCce8WzR7USII57,Set Me Free,The Kinks,0.774,0.681,129779.0,0.593,0.0,7.0,0.111,-8.405,1.0,0.0691,119.501,4.0,0.808
The Kinks,Till The End Of The Day,014NOunS25K1LbcM6DlQ5I,Till the End of the Day - Mono Mix,The Kinks,0.526,0.542,138227.0,0.929,0.00597,0.0,0.125,-7.066,1.0,0.0784,140.8,4.0,0.793
The Kinks,Victoria,34UnzNK51PfiYFrEgc9lrD,Victoria - Mono Mix,The Kinks,0.0772,0.48,220053.0,0.851,0.00787,7.0,0.0772,-3.931,1.0,0.0337,141.82,4.0,0.768
The Kinks,Deadend Street,6zDoWWeR6O4kM4TMkWr6Le,Dead End Street - Mono Mix,The Kinks,0.727,0.605,200532.0,0.675,0.00298,9.0,0.529,-8.579,0.0,0.0598,126.67,4.0,0.569
The Kinks,You Really Got Me,29SyMC0plk6qw8NMF7lfRL,You Really Got Me - Mono Mix,The Kinks,0.493,0.573,134253.0,0.939,0.0,8.0,0.0994,-6.441,1.0,0.0808,137.382,4.0,0.963
The Kinks,All Day And All Of The Night,78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,0.262,0.551,141507.0,0.86,4.57e-06,7.0,0.0558,-7.839,1.0,0.0796,136.921,4.0,0.723
KYLE Featuring Lil Yachty,iSpy,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,0.378,0.746,253107.0,0.653,0.0,7.0,0.229,-6.745,1.0,0.289,75.016,4.0,0.672
Louisiana's Le Roux,New Orleans Ladies,3Y5BAkdubZYhu16DLLN95E,New Orleans Ladies,LeRoux,0.22,0.491,236760.0,0.679,2e-05,11.0,0.122,-4.055,1.0,0.0247,81.433,4.0,0.385
The Wilkinsons,Fly (The Angel Song),48jSA0lHI6q7v4DhK23mYz,Fly - The Angel Song,The Wilkinsons,0.571,0.531,222667.0,0.47,0.0,6.0,0.0688,-8.004,1.0,0.0331,170.395,4.0,0.246
